Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap,Date
TCEHY,Tencent Holdings Limited,85.36,-1.47,-1.69,625177,1737000,775232000000,2025-10-10T06:48:25.419500
NEM,Newmont Corporation,85.21,-3.19,-3.61,9439000,11232000,93599000000,2025-10-10T06:48:25.419500
CCJ,Cameco Corporation,86.73,0.52,0.6,3472000,4473000,37761000000,2025-10-10T06:48:25.419500
AU,AngloGold Ashanti plc,72.26,-5.23,-6.75,4040000,2982000,36473000000,2025-10-10T06:48:25.419500
ASTS,"AST SpaceMobile, Inc.",86.79,5.59,6.88,18445000,11952000,31116000000,2025-10-10T06:48:25.419500
PSTG,"Pure Storage, Inc.",93.62,0.48,0.52,1932000,3035000,30598000000,2025-10-10T06:48:25.419500
IONQ,"IonQ, Inc.",77.5,3.2,4.31,21249000,24286000,23070000000,2025-10-10T06:48:25.419500
TEM,"Tempus AI, Inc.",99.28,-3.97,-3.85,7037000,9870000,17248000000,2025-10-10T06:48:25.419500
KTOS,"Kratos Defense & Security Solutions, Inc.",98.55,-7.12,-6.74,7937000,4706000,16635000000,2025-10-10T06:48:25.419500
DOCS,"Doximity, Inc.",72.57,-0.96,-1.31,929611,1512000,13592000000,2025-10-10T06:48:25.419500
MP,MP Materials Corp.,72.29,1.7,2.41,22906000,15280000,12802000000,2025-10-10T06:48:25.419500
NXT,Nextracker Inc.,83.85,5.35,6.82,1937000,2258000,12727000000,2025-10-10T06:48:25.419500
RMBS,Rambus Inc.,98.72,-0.71,-0.71,825910,1839000,10622000000,2025-10-10T06:48:25.419500
KRMN,Karman Holdings Inc.,74.51,-2.09,-2.73,897028,1740000,9859000000,2025-10-10T06:48:25.419500
CORT,Corcept Therapeutics Incorporated,88.36,-0.07,-0.08,434706,821870,9311000000,2025-10-10T06:48:25.419500
MRUS,Merus N.V.,94.58,0.2,0.21,2775000,1793000,7154000000,2025-10-10T06:48:25.419500
CRSP,CRISPR Therapeutics AG,74.92,-1.86,-2.42,2666000,2865000,6814000000,2025-10-10T06:48:25.419500
SMTC,Semtech Corporation,70.04,-0.5,-0.71,1008000,1859000,6078000000,2025-10-10T06:48:25.419500
MRCY,"Mercury Systems, Inc.",80.96,-2.96,-3.53,551275,710243,4851000000,2025-10-10T06:48:25.419500
ECG,"Everus Construction Group, Inc.",87.75,1.72,2.0,804145,520135,4476000000,2025-10-10T06:48:25.419500
MIRM,"Mirum Pharmaceuticals, Inc.",73.82,0.97,1.33,1829000,723567,3709000000,2025-10-10T06:48:25.419500
WNS,WNS (Holdings) Limited,76.29,-0.02,-0.03,1339000,1263000,3280000000,2025-10-10T06:48:25.419500
TARS,"Tarsus Pharmaceuticals, Inc.",70.38,0.63,0.9,449008,686132,2971000000,2025-10-10T06:48:25.419500
INOD,Innodata Inc.,91.73,-1.46,-1.57,1029000,2449000,2921000000,2025-10-10T06:48:25.419500
SEZL,Sezzle Inc.,81.69,0.17,0.21,449459,1012000,2779000000,2025-10-10T06:48:25.419500
SUPX,SuperX AI Technology Limited,70.99,1.28,1.84,403480,330443,1909000000,2025-10-10T06:48:25.419500
TPB,"Turning Point Brands, Inc.",86.54,1.42,1.67,314726,394214,1560000000,2025-10-10T06:48:25.419500
WLDN,"Willdan Group, Inc.",93.67,-1.6,-1.68,196379,425948,1374000000,2025-10-10T06:48:25.419500
