,2023-10-31,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,54803777.0,54803777.0,43815090.0,18019025.0
ShareIssued,54803777.0,54803777.0,43815090.0,18019025.0
NetDebt,677231.0,627231.0,490509.0,834256.0
TotalDebt,677231.0,627231.0,697231.0,834256.0
TangibleBookValue,-945303.0,-863776.0,-799121.0,-982081.0
InvestedCapital,-268072.0,-236545.0,-101890.0,-147825.0
WorkingCapital,-1098646.0,-1021425.0,-961216.0,-998881.0
NetTangibleAssets,-945303.0,-863776.0,-799121.0,-982081.0
CommonStockEquity,-945303.0,-863776.0,-799121.0,-982081.0
TotalCapitalization,-945303.0,-863776.0,-799121.0,-982081.0
TotalEquityGrossMinorityInterest,-945303.0,-863776.0,-799121.0,-982081.0
StockholdersEquity,-945303.0,-863776.0,-799121.0,-982081.0
OtherEquityInterest,118500.0,118500.0,118500.0,118500.0
GainsLossesNotAffectingRetainedEarnings,-125675.0,-155637.0,,
MinimumPensionLiabilities,-125675.0,-155637.0,,
RetainedEarnings,-4695551.0,-4534062.0,-4275583.0,-3697662.0
AdditionalPaidInCapital,3702619.0,3652619.0,3314146.0,2579062.0
CapitalStock,54804.0,54804.0,43816.0,18019.0
CommonStock,54804.0,54804.0,43816.0,18019.0
PreferredStock,0.0,0.0,0.0,0.0
TotalLiabilitiesNetMinorityInterest,1098646.0,1021425.0,1167938.0,998881.0
TotalNonCurrentLiabilitiesNetMinorityInterest,0.0,0.0,0.0,0.0
CurrentLiabilities,1098646.0,1021425.0,1167938.0,998881.0
OtherCurrentLiabilities,50000.0,50000.0,50000.0,
CurrentDeferredLiabilities,8700.0,8700.0,8700.0,8700.0
CurrentDeferredRevenue,8700.0,8700.0,8700.0,8700.0
CurrentDebtAndCapitalLeaseObligation,677231.0,627231.0,697231.0,834256.0
CurrentDebt,677231.0,627231.0,697231.0,834256.0
OtherCurrentBorrowings,677231.0,627231.0,697231.0,834256.0
PayablesAndAccruedExpenses,362715.0,335494.0,412007.0,155925.0
CurrentAccruedExpenses,336511.0,318995.0,399065.0,126121.0
Payables,26204.0,16499.0,12942.0,29804.0
AccountsPayable,26204.0,16499.0,12942.0,29804.0
TotalAssets,153343.0,157649.0,368817.0,16800.0
TotalNonCurrentAssets,153343.0,157649.0,162095.0,16800.0
NonCurrentPrepaidAssets,1000.0,1000.0,1000.0,1000.0
NetPPE,152343.0,156649.0,161095.0,15800.0
AccumulatedDepreciation,-56272.0,-51966.0,-47520.0,-44590.0
GrossPPE,208615.0,208615.0,208615.0,60390.0
MachineryFurnitureEquipment,208615.0,208615.0,208615.0,60390.0
CurrentAssets,0.0,0.0,206722.0,0.0
CashCashEquivalentsAndShortTermInvestments,0.0,0.0,206722.0,0.0
CashAndCashEquivalents,0.0,0.0,206722.0,0.0
CashFinancial,0.0,0.0,206722.0,0.0
