,2023-09-30,2023-03-31,2022-12-31
OrdinarySharesNumber,126876596.0,115167239.0,115167239.0
ShareIssued,126876596.0,115167239.0,115167239.0
TotalDebt,348594.0,401719.0,427459.0
TangibleBookValue,6632381.0,8096528.0,10426385.0
InvestedCapital,6632381.0,8096528.0,10426385.0
WorkingCapital,2277439.0,3754453.0,6083103.0
NetTangibleAssets,6632381.0,8096528.0,10426385.0
CapitalLeaseObligations,348594.0,401719.0,427459.0
CommonStockEquity,6632381.0,8096528.0,10426385.0
TotalCapitalization,6632381.0,8096528.0,10426385.0
TotalEquityGrossMinorityInterest,6632381.0,8096528.0,10426385.0
StockholdersEquity,6632381.0,8096528.0,10426385.0
OtherEquityInterest,1924089.0,1513481.0,2194347.0
GainsLossesNotAffectingRetainedEarnings,6306897.0,6291343.0,6425778.0
OtherEquityAdjustments,6306897.0,6291343.0,6425778.0
RetainedEarnings,-59108636.0,-56548882.0,-54353460.0
AdditionalPaidInCapital,18752375.0,18752375.0,18071509.0
CapitalStock,38757656.0,38088211.0,38088211.0
CommonStock,38757656.0,38088211.0,38088211.0
TotalLiabilitiesNetMinorityInterest,751513.0,1321292.0,1012241.0
TotalNonCurrentLiabilitiesNetMinorityInterest,288318.0,292399.0,321058.0
LongTermDebtAndCapitalLeaseObligation,288318.0,292399.0,321058.0
LongTermCapitalLeaseObligation,288318.0,292399.0,321058.0
CurrentLiabilities,463195.0,1028893.0,691183.0
CurrentDebtAndCapitalLeaseObligation,60276.0,109320.0,106401.0
CurrentCapitalLeaseObligation,60276.0,109320.0,106401.0
PayablesAndAccruedExpenses,402919.0,919573.0,584782.0
TotalAssets,7383894.0,9417820.0,11438626.0
TotalNonCurrentAssets,4643260.0,4634474.0,4664340.0
NetPPE,4643260.0,4634474.0,4664340.0
AccumulatedDepreciation,-595773.0,-532716.0,-502850.0
GrossPPE,5239033.0,5167190.0,5167190.0
OtherProperties,4470105.0,4398262.0,4398262.0
MachineryFurnitureEquipment,0.0,0.0,0.0
BuildingsAndImprovements,768928.0,768928.0,768928.0
CurrentAssets,2740634.0,4783346.0,6774286.0
PrepaidAssets,268051.0,160056.0,166982.0
Receivables,537614.0,452730.0,376874.0
AccountsReceivable,537614.0,452730.0,376874.0
CashCashEquivalentsAndShortTermInvestments,1934969.0,4170560.0,6230430.0
OtherShortTermInvestments,1200000.0,3726723.0,5623720.0
CashAndCashEquivalents,734969.0,443837.0,606710.0
