,2023-09-30,2022-12-31
OrdinarySharesNumber,21888976.0,21888976.0
ShareIssued,21888976.0,21888976.0
NetDebt,11152000.0,11538000.0
TotalDebt,20034000.0,12034000.0
TangibleBookValue,-40728000.0,1466000.0
InvestedCapital,-20700000.0,13218000.0
WorkingCapital,-28499000.0,-14391000.0
NetTangibleAssets,-40728000.0,1466000.0
CapitalLeaseObligations,96000.0,379000.0
CommonStockEquity,-40638000.0,1563000.0
TotalCapitalization,-25931000.0,1563000.0
TotalEquityGrossMinorityInterest,-40638000.0,1563000.0
StockholdersEquity,-40638000.0,1563000.0
OtherEquityInterest,-32915000.0,
RetainedEarnings,-128524000.0,-79176000.0
AdditionalPaidInCapital,120799000.0,80706000.0
CapitalStock,2000.0,33000.0
CommonStock,2000.0,33000.0
TotalLiabilitiesNetMinorityInterest,65836000.0,14767000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,26988000.0,26000.0
DerivativeProductLiabilities,12255000.0,
NonCurrentDeferredLiabilities,26000.0,26000.0
NonCurrentDeferredTaxesLiabilities,26000.0,26000.0
LongTermDebtAndCapitalLeaseObligation,14707000.0,0.0
LongTermCapitalLeaseObligation,,0.0
LongTermDebt,14707000.0,
CurrentLiabilities,38848000.0,14741000.0
OtherCurrentLiabilities,20396000.0,55000.0
CurrentDebtAndCapitalLeaseObligation,5327000.0,12034000.0
CurrentCapitalLeaseObligation,96000.0,379000.0
CurrentDebt,5231000.0,11655000.0
OtherCurrentBorrowings,300000.0,11655000.0
LineOfCredit,4931000.0,
PensionandOtherPostRetirementBenefitPlansCurrent,730000.0,291000.0
PayablesAndAccruedExpenses,12395000.0,2361000.0
CurrentAccruedExpenses,4239000.0,1359000.0
Payables,8156000.0,1002000.0
OtherPayable,58000.0,
DuetoRelatedPartiesCurrent,160000.0,0.0
AccountsPayable,7938000.0,1002000.0
TotalAssets,25198000.0,16330000.0
TotalNonCurrentAssets,14849000.0,15980000.0
GoodwillAndOtherIntangibleAssets,90000.0,97000.0
OtherIntangibleAssets,90000.0,97000.0
NetPPE,14759000.0,15883000.0
AccumulatedDepreciation,-3541000.0,-2690000.0
GrossPPE,18300000.0,18573000.0
Leases,52000.0,52000.0
OtherProperties,4092000.0,4365000.0
MachineryFurnitureEquipment,806000.0,806000.0
BuildingsAndImprovements,8325000.0,8325000.0
LandAndImprovements,5025000.0,5025000.0
Properties,0.0,0.0
CurrentAssets,10349000.0,350000.0
OtherCurrentAssets,72000.0,4000.0
RestrictedCash,250000.0,
PrepaidAssets,1200000.0,133000.0
Receivables,41000.0,96000.0
OtherReceivables,41000.0,67000.0
AccountsReceivable,0.0,29000.0
CashCashEquivalentsAndShortTermInvestments,8786000.0,117000.0
CashAndCashEquivalents,8786000.0,117000.0
