,2023-10-31,2023-07-31,2023-04-30,2023-01-31
OrdinarySharesNumber,2693000000.0,2692000000.0,2694000000.0,2700000000.0
ShareIssued,2693000000.0,2692000000.0,2694000000.0,2700000000.0
NetDebt,36936000000.0,30361000000.0,33231000000.0,30587000000.0
TotalDebt,69739000000.0,64801000000.0,63867000000.0,58923000000.0
TangibleBookValue,51441000000.0,51288000000.0,44099000000.0,48519000000.0
InvestedCapital,128546000000.0,123805000000.0,116211000000.0,115905000000.0
WorkingCapital,-15839000000.0,-17188000000.0,-16994000000.0,-16543000000.0
NetTangibleAssets,51441000000.0,51288000000.0,44099000000.0,48519000000.0
CapitalLeaseObligations,20649000000.0,20552000000.0,20061000000.0,19711000000.0
CommonStockEquity,79456000000.0,79556000000.0,72405000000.0,76693000000.0
TotalCapitalization,115798000000.0,116362000000.0,110525000000.0,111342000000.0
TotalEquityGrossMinorityInterest,85811000000.0,85559000000.0,79465000000.0,83991000000.0
MinorityInterest,6355000000.0,6003000000.0,7060000000.0,7298000000.0
StockholdersEquity,79456000000.0,79556000000.0,72405000000.0,76693000000.0
GainsLossesNotAffectingRetainedEarnings,-11573000000.0,-10818000000.0,-11147000000.0,-11680000000.0
OtherEquityAdjustments,-11573000000.0,-10818000000.0,-11147000000.0,-11680000000.0
RetainedEarnings,85831000000.0,85470000000.0,78035000000.0,83135000000.0
AdditionalPaidInCapital,4929000000.0,4635000000.0,5248000000.0,4969000000.0
CapitalStock,269000000.0,269000000.0,269000000.0,269000000.0
CommonStock,269000000.0,269000000.0,269000000.0,269000000.0
TotalLiabilitiesNetMinorityInterest,173363000000.0,169562000000.0,165588000000.0,159206000000.0
TotalNonCurrentLiabilitiesNetMinorityInterest,69133000000.0,70342000000.0,70083000000.0,67008000000.0
OtherNonCurrentLiabilities,14304000000.0,15109000000.0,13999000000.0,14688000000.0
NonCurrentDeferredLiabilities,,,,14688000000.0
NonCurrentDeferredTaxesLiabilities,,,,14688000000.0
LongTermDebtAndCapitalLeaseObligation,54829000000.0,55233000000.0,56084000000.0,52320000000.0
LongTermCapitalLeaseObligation,18487000000.0,18427000000.0,17964000000.0,17671000000.0
LongTermDebt,36342000000.0,36806000000.0,38120000000.0,34649000000.0
CurrentLiabilities,104230000000.0,99220000000.0,95505000000.0,92198000000.0
CurrentDeferredLiabilities,,,,2488000000.0
CurrentDeferredRevenue,,,,2488000000.0
CurrentDebtAndCapitalLeaseObligation,14910000000.0,9568000000.0,7783000000.0,6603000000.0
CurrentCapitalLeaseObligation,2162000000.0,2125000000.0,2097000000.0,2040000000.0
CurrentDebt,12748000000.0,7443000000.0,5686000000.0,4563000000.0
OtherCurrentBorrowings,12748000000.0,7443000000.0,5686000000.0,4563000000.0
PayablesAndAccruedExpenses,89320000000.0,89652000000.0,87722000000.0,83107000000.0
CurrentAccruedExpenses,26132000000.0,29239000000.0,27527000000.0,25213000000.0
Payables,63188000000.0,60413000000.0,60195000000.0,57894000000.0
DividendsPayable,1533000000.0,3067000000.0,4602000000.0,
TotalTaxPayable,606000000.0,770000000.0,1325000000.0,4152000000.0
IncomeTaxPayable,606000000.0,770000000.0,1325000000.0,727000000.0
AccountsPayable,61049000000.0,56576000000.0,54268000000.0,53742000000.0
TotalAssets,259174000000.0,255121000000.0,245053000000.0,243197000000.0
TotalNonCurrentAssets,170783000000.0,173089000000.0,166542000000.0,167542000000.0
OtherNonCurrentAssets,15944000000.0,20826000000.0,17098000000.0,20134000000.0
GoodwillAndOtherIntangibleAssets,28015000000.0,28268000000.0,28306000000.0,28174000000.0
Goodwill,28015000000.0,28268000000.0,28306000000.0,28174000000.0
NetPPE,126824000000.0,123995000000.0,121138000000.0,119234000000.0
AccumulatedDepreciation,,,,-101610000000.0
GrossPPE,126824000000.0,123995000000.0,121138000000.0,220844000000.0
ConstructionInProgress,,,,10802000000.0
OtherProperties,126824000000.0,123995000000.0,121138000000.0,18474000000.0
MachineryFurnitureEquipment,,,,67697000000.0
BuildingsAndImprovements,,,,104554000000.0
LandAndImprovements,,,,19317000000.0
Properties,,,,0.0
CurrentAssets,88391000000.0,82032000000.0,78511000000.0,75655000000.0
OtherCurrentAssets,3661000000.0,3531000000.0,3357000000.0,2521000000.0
Inventory,63951000000.0,56722000000.0,56932000000.0,56576000000.0
Receivables,8625000000.0,7891000000.0,7647000000.0,7933000000.0
AccountsReceivable,8625000000.0,7891000000.0,7647000000.0,7933000000.0
CashCashEquivalentsAndShortTermInvestments,12154000000.0,13888000000.0,10575000000.0,8625000000.0
CashAndCashEquivalents,12154000000.0,13888000000.0,10575000000.0,8625000000.0
